date,crypto,forecast_price,model
447,BCH,292.54894425487527,ARIMA
448,BCH,292.5489442548752,ARIMA
449,BCH,292.5489442548752,ARIMA
450,BCH,292.5489442548752,ARIMA
451,BCH,292.5489442548752,ARIMA
452,BCH,292.5489442548752,ARIMA
453,BCH,292.5489442548752,ARIMA
454,BCH,292.5489442548752,ARIMA
455,BCH,292.5489442548752,ARIMA
456,BCH,292.5489442548752,ARIMA
457,BCH,292.5489442548752,ARIMA
458,BCH,292.5489442548752,ARIMA
429,BNB,379.2862337024158,ARIMA
430,BNB,378.15546492953496,ARIMA
431,BNB,379.02779771456784,ARIMA
432,BNB,378.3548356500916,ARIMA
433,BNB,378.8739929579384,ARIMA
434,BNB,378.4734884948815,ARIMA
435,BNB,378.78245809331355,ARIMA
436,BNB,378.54410316456534,ARIMA
437,BNB,378.72798233049906,ARIMA
438,BNB,378.5861285503316,ARIMA
439,BNB,378.6955618014866,ARIMA
440,BNB,378.6111394022793,ARIMA
441,BNB,378.67626715287327,ARIMA
442,BNB,378.6260242796873,ARIMA
443,BNB,378.6647841982007,ARIMA
444,BNB,378.63488281740973,ARIMA
445,BNB,378.6579502697548,ARIMA
446,BNB,378.64015485885346,ARIMA
447,BNB,378.65388314771735,ARIMA
448,BNB,378.64329244452006,ARIMA
449,BNB,378.651462653883,ARIMA
450,BNB,378.6451597370897,ARIMA
451,BNB,378.6500221290234,ARIMA
452,BNB,378.6462710315407,ARIMA
453,BNB,378.6491648197249,ARIMA
454,BNB,378.64693240372037,ARIMA
455,BNB,378.6486546034461,ARIMA
456,BNB,378.6473260106169,ARIMA
457,BNB,378.6483509549828,ARIMA
458,BNB,378.6475602605502,ARIMA
429,BTC,38787.24532610441,ARIMA
430,BTC,38760.93714967727,ARIMA
431,BTC,38778.639840904805,ARIMA
432,BTC,38766.72775427404,ARIMA
433,BTC,38774.74336083211,ARIMA
434,BTC,38769.349683764,ARIMA
435,BTC,38772.97907252009,ARIMA
436,BTC,38770.53686795788,ARIMA
437,BTC,38772.18021991726,ARIMA
438,BTC,38771.07441342415,ARIMA
439,BTC,38771.818507221724,ARIMA
440,BTC,38771.31780878756,ARIMA
441,BTC,38771.654727228204,ARIMA
442,BTC,38771.42801584286,ARIMA
443,BTC,38771.58056923871,ARIMA
444,BTC,38771.47791652654,ARIMA
445,BTC,38771.54699122171,ARIMA
446,BTC,38771.500511071186,ARIMA
447,BTC,38771.53178742191,ARIMA
